,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
210,0.018799999999999997,0.0209,0.0182,0.011399999999999999,0.0425,0.0508,0.0225,0.0182,0.0036,0.012
211,0.005,-0.0086,-0.0033,0.0209,0.001,0.0012,-0.0027,0.0001,0.011699999999999999,0.0008
212,0.0051,0.005699999999999999,0.0103,-0.0070999999999999995,0.0281,0.0191,0.017,0.0245,-0.0033,0.0089
213,0.0011,-0.0097,-0.0015,0.0007000000000000001,0.011200000000000002,-0.006,0.0063,0.0146,-0.0077,0.0039000000000000003
214,0.002,0.0036,0.0002,-0.0029,-0.0008,-0.013500000000000002,0.0001,0.005699999999999999,-0.0015,-0.0008
215,0.0001,-0.0028000000000000004,0.0033,0.0116,0.0029,0.0002,0.0018,0.0038,-0.0019,0.0026
216,-0.0018,-0.0014000000000000002,-0.003,0.0011,-0.027999999999999997,-0.0132,-0.0051,-0.0113,0.0027,-0.0031
217,-0.0075,-0.0106,-0.009399999999999999,-0.0115,-0.0226,-0.030699999999999998,-0.011399999999999999,-0.013000000000000001,0.0026,-0.0051
218,-0.013500000000000002,-0.0129,-0.0165,-0.0128,-0.0342,-0.0332,-0.015,-0.0176,-0.0013,-0.0105
219,-0.0060999999999999995,-0.0021,0.0001,-0.009399999999999999,-0.0246,-0.0138,-0.0058,-0.0361,0.0042,-0.0060999999999999995
220,0.0098,0.0058,0.0072,0.018600000000000002,0.0346,0.0232,0.0137,0.0148,-0.0028000000000000004,0.0086
221,-0.0002,0.0004,0.0003,0.0235,-0.0021,-0.011699999999999999,-0.0036,0.005,0.012199999999999999,0.001
222,-0.010700000000000001,-0.0121,-0.015700000000000002,0.0052,-0.032799999999999996,-0.026600000000000002,-0.005600000000000001,-0.0139,0.0039000000000000003,-0.008
223,0.0026,0.0048,0.008100000000000001,-0.0092,-0.0077,-0.0158,0.005600000000000001,-0.005,0.0129,-0.0003
224,-0.015,-0.0219,-0.011000000000000001,-0.0084,-0.0397,-0.0409,-0.0169,-0.0351,0.0033,-0.0121
225,0.0014000000000000002,0.0036,-0.005,0.0098,-0.031400000000000004,-0.0256,-0.0125,-0.0137,0.0038,-0.006999999999999999
226,-0.0126,-0.0207,-0.0097,-0.013999999999999999,-0.0381,-0.0407,-0.0108,-0.0194,-0.0033,-0.0105
227,0.0055000000000000005,0.0137,0.0125,0.0126,0.0416,0.0392,0.0128,0.0308,0.005,0.0125
228,0.0001,-0.004,-0.0040999999999999995,-0.0073,-0.016,-0.0062,-0.0028000000000000004,-0.0017000000000000001,-0.0031,-0.0043
229,-0.0116,-0.0054,-0.0148,-0.0078000000000000005,-0.0545,-0.0536,-0.0191,-0.029500000000000002,0.004,-0.01
230,-0.0067,-0.0232,-0.0091,-0.028399999999999998,-0.0347,-0.0325,-0.010700000000000001,-0.0096,0.0036,-0.0049
231,-0.0111,-0.024700000000000003,-0.0128,-0.031200000000000002,-0.041100000000000005,-0.0298,-0.0236,-0.020099999999999996,-0.0064,-0.0068000000000000005
232,0.0123,0.0108,0.0128,0.021400000000000002,0.0325,0.0259,0.0172,0.0227,0.0053,0.0123
233,-0.0031,-0.0116,-0.0051,0.0101,-0.024700000000000003,-0.0321,-0.0097,-0.0273,0.0026,-0.0097
234,0.0055000000000000005,0.0104,0.018000000000000002,0.0078000000000000005,0.066,0.0525,0.0147,0.0341,-0.0013,0.0173
235,-0.0083,-0.004,-0.0129,-0.0038,-0.016,-0.0169,-0.0128,-0.0147,-0.0051,-0.0028000000000000004
236,0.0054,0.0014000000000000002,-0.0040999999999999995,0.0143,-0.0195,-0.0254,-0.0124,-0.0036,0.0064,-0.0048
237,0.0115,0.0033,0.0231,0.013600000000000001,0.0508,0.048600000000000004,0.0155,0.0332,0.0084,0.0194
238,0.0012,-0.0023,0.0101,0.0331,0.0256,0.0602,0.0018,0.0089,-0.0009,0.0042
239,-0.0005,-0.0077,-0.0072,0.0053,-0.0098,-0.0033,-0.0042,-0.0163,-0.0033,-0.005600000000000001
240,-0.0016,-0.0024,-0.0063,0.0068000000000000005,-0.0171,0.0062,-0.0042,-0.0032,0.0028000000000000004,-0.0036
241,-0.0046,-0.0121,-0.006999999999999999,-0.0181,-0.0304,-0.0362,-0.0102,-0.0161,-0.0089,-0.0055000000000000005
242,-0.0079,-0.0138,-0.0151,0.0072,-0.022799999999999997,-0.0166,-0.012199999999999999,-0.011000000000000001,0.0037,-0.005699999999999999
243,-0.0058,-0.0049,-0.0015,0.0362,-0.0382,-0.0311,-0.013999999999999999,-0.0079,0.0152,-0.0008
244,-0.006500000000000001,-0.0148,-0.008,0.006500000000000001,-0.0349,-0.0407,-0.0191,-0.0149,0.0049,-0.005699999999999999
245,-0.024900000000000002,-0.0325,-0.0292,-0.0265,-0.0768,-0.0674,-0.031,-0.051,0.0019,-0.0217
246,0.0012,0.0062,0.0009,0.0127,-0.0199,-0.0147,-0.0036,-0.0074,0.003,0.0026
247,0.0124,0.028399999999999998,0.022799999999999997,0.013500000000000002,0.052199999999999996,0.051500000000000004,0.026099999999999998,0.031400000000000004,0.0103,0.0181
248,-0.0048,-0.0042,-0.0011,0.0559,-0.0199,-0.022099999999999998,-0.0126,-0.0131,0.0206,-0.0007000000000000001
249,0.0139,0.0076,0.0111,0.0182,0.014199999999999999,0.0051,0.018799999999999997,0.0062,0.0137,0.0070999999999999995
250,0.0109,0.021099999999999997,0.0207,0.0302,0.0371,0.0252,0.0212,0.0287,0.0085,0.0213
251,0.0084,0.0278,0.0086,-0.0045000000000000005,0.0165,0.056799999999999996,0.0348,0.0268,-0.0072,0.0149
252,0.0134,0.016200000000000003,0.0026,-0.0174,-0.0051,-0.0058,0.0068000000000000005,0.0007000000000000001,-0.0264,0.0017000000000000001
253,0.0341,0.0425,0.042300000000000004,-0.023,0.09609999999999999,0.1093,0.048799999999999996,0.0407,-0.0149,0.0336
254,0.0070999999999999995,0.034300000000000004,0.0108,-0.0147,0.0231,0.0611,0.0172,0.0049,-0.050499999999999996,0.0134
255,0.0029,0.0026,-0.0027,0.015300000000000001,-0.022099999999999998,-0.0288,0.0,-0.017,-0.0015,-0.0053
256,0.0003,-0.0109,-0.0007000000000000001,0.0144,-0.0113,-0.0204,-0.0025,-0.0269,0.0113,-0.001
257,0.0149,0.002,0.0106,-0.0042,0.0277,0.0269,0.0154,0.0111,-0.0032,0.0068000000000000005
258,0.013000000000000001,0.0103,0.0169,0.0177,0.04,0.0564,0.022000000000000002,0.029500000000000002,0.005699999999999999,0.013600000000000001
259,0.0127,0.0265,0.014499999999999999,0.0052,0.0684,0.0933,0.0225,0.0265,-0.0253,0.0104
260,0.0163,0.0115,0.0077,0.0068000000000000005,0.0473,0.052199999999999996,0.0179,0.0262,0.0089,0.0087
261,0.0151,0.016200000000000003,0.013000000000000001,0.0166,0.0408,0.0435,0.0254,0.0334,-0.0031,0.0138
262,0.0046,0.0058,0.0044,-0.0232,0.030899999999999997,0.0366,0.0182,0.0026,-0.0026,0.004699999999999999
263,0.0101,0.0046,0.0067,-0.0254,0.0209,0.0033,0.0016,0.0076,0.0044,0.0040999999999999995
264,0.0,0.0179,-0.003,0.0011,0.0070999999999999995,-0.01,0.004699999999999999,0.0006,0.0028000000000000004,0.0014000000000000002
265,0.0075,0.005600000000000001,0.0042,0.0143,0.0012,0.0013,0.015,0.008100000000000001,0.0074,0.008100000000000001
266,0.0154,0.009899999999999999,0.0118,0.0108,0.0232,0.011000000000000001,0.0154,0.028399999999999998,0.0109,0.0115
267,0.0102,0.0025,0.003,0.0023,0.014199999999999999,0.0016,0.0076,0.01,0.0058,0.0073
268,-0.0008,-0.003,0.0002,0.0202,-0.0179,-0.020499999999999997,0.0012,0.0038,0.0087,0.0014000000000000002
269,-0.001,0.0053,0.0005,0.0006,0.0025,-0.0098,0.0063,0.0063,-0.0006,0.0023
270,0.0118,0.005,0.0068000000000000005,-0.0051,0.019299999999999998,0.024700000000000003,0.0113,0.020499999999999997,0.0092,0.008
271,0.0078000000000000005,0.0072,0.011200000000000002,-0.006500000000000001,0.0169,0.0196,0.0064,0.0055000000000000005,-0.0004,0.0077
272,-0.0004,0.0095,0.0011,0.0014000000000000002,-0.0074,0.0016,0.0070999999999999995,-0.004699999999999999,-0.0146,-0.0008
273,0.0070999999999999995,0.0038,0.0058,0.0018,-0.0042,-0.005699999999999999,0.008100000000000001,-0.0016,-0.0025,0.004
274,-0.0028000000000000004,-0.0066,-0.0049,0.016200000000000003,-0.0265,-0.0327,-0.0019,-0.0148,-0.0005,-0.0027
275,0.004,-0.0016,0.0016,0.0154,-0.0169,-0.0070999999999999995,-0.0036,-0.0026,0.0069,0.0023
276,0.0033,0.0005,0.0028000000000000004,0.0045000000000000005,0.0031,-0.0013,0.0059,0.0092,0.0019,0.0005
277,0.0012,0.0037,-0.0002,0.010700000000000001,-0.018500000000000003,-0.013999999999999999,0.0022,-0.0032,0.0032,0.0019
278,-0.0037,0.008,-0.0014000000000000002,-0.0022,-0.0077,-0.0104,-0.0052,-0.0038,0.0058,-0.0001
279,-0.0048,-0.0040999999999999995,-0.0052,0.0137,-0.0254,-0.0265,-0.0076,-0.0158,0.0095,-0.0031
280,0.0091,-0.0016,0.0067,0.0019,-0.0004,0.0096,0.0066,0.0115,0.0058,0.0064
281,0.0096,0.0086,-0.0004,0.0014000000000000002,-0.0095,-0.012,-0.002,-0.0121,-0.0008,-0.0009
282,-0.006999999999999999,-0.0044,0.0026,-0.003,0.006999999999999999,-0.013999999999999999,0.0017000000000000001,-0.005,-0.0027,-0.001
283,0.006999999999999999,0.0134,0.0158,-0.010700000000000001,0.0222,0.0068000000000000005,0.0108,0.0066,-0.0019,0.0058
284,-0.002,-0.0060999999999999995,-0.0108,0.0052,-0.0354,-0.0332,-0.0095,-0.0151,0.0012,-0.0064
285,-0.0005,-0.0007000000000000001,-0.0095,-0.0044,-0.0336,-0.0233,-0.0054,-0.0108,0.0013,-0.0062
286,-0.009899999999999999,-0.0167,-0.009899999999999999,-0.0102,-0.032400000000000005,-0.028300000000000002,-0.0129,-0.013600000000000001,0.0023,-0.0097
287,-0.0103,-0.0095,-0.0076,-0.0147,-0.0173,-0.011399999999999999,-0.0076,-0.0199,-0.001,-0.0076
288,-0.0042,-0.0058,-0.0060999999999999995,-0.0103,-0.0015,-0.005,-0.0032,0.001,-0.0087,-0.0026
289,0.0098,0.0174,0.0137,0.016,0.022400000000000003,0.0308,0.0179,0.0274,0.0105,0.012
290,0.0,-0.0062,-0.0105,-0.005,-0.0322,-0.0256,-0.0040999999999999995,-0.0174,-0.0027,-0.0051
291,-0.0028000000000000004,-0.0062,-0.0027,-0.008,-0.0239,-0.0144,-0.0097,-0.0051,0.0021,-0.0024
292,-0.0037,-0.0067,-0.0053,0.0013,-0.0077,-0.0097,-0.0055000000000000005,-0.010700000000000001,0.0022,-0.0046
293,0.004,0.0059,0.0106,0.018000000000000002,-0.0012,0.0031,0.0075,0.009300000000000001,0.0045000000000000005,0.0074
294,0.0018,0.0068000000000000005,0.009000000000000001,0.0148,-0.0025,-0.0004,0.001,0.0025,0.0022,0.0001
295,0.002,0.0038,0.0077,0.0086,0.0242,0.0131,0.0073,0.0038,-0.0011,0.0052
296,0.0046,0.0036,0.0108,0.0338,0.0042,0.0052,0.011200000000000002,-0.005699999999999999,0.0079,0.0062
297,0.0025,0.0026,0.0011,0.012,-0.018500000000000003,-0.008,0.0017000000000000001,-0.0116,0.0044,-0.0008
298,-0.0059,-0.009399999999999999,-0.008199999999999999,-0.011200000000000002,-0.0375,-0.0353,-0.009899999999999999,-0.013600000000000001,-0.0029,-0.006999999999999999
299,-0.0141,-0.0209,-0.0191,-0.0225,-0.0552,-0.0535,-0.024399999999999998,-0.0489,-0.0106,-0.0196
300,-0.006,-0.0042,-0.0008,-0.0084,0.0262,0.0129,0.0037,0.0108,-0.0011,0.004
301,-0.011200000000000002,-0.0202,-0.0111,-0.0212,-0.0231,-0.0323,-0.0146,-0.0159,-0.0148,-0.0144
302,0.0069,0.0051,-0.0051,-0.0144,-0.005699999999999999,0.0049,0.0023,0.0018,0.006999999999999999,0.0011
303,-0.0109,-0.0219,-0.0149,-0.0118,-0.0344,-0.0301,-0.0159,-0.0292,-0.0076,-0.0083
304,0.0072,0.0083,0.0070999999999999995,0.0144,0.0194,0.0187,0.0095,0.013600000000000001,0.0086,0.005600000000000001
305,-0.0054,-0.0048,-0.0060999999999999995,0.0040999999999999995,-0.018500000000000003,-0.0208,-0.0044,-0.0118,-0.0064,-0.0060999999999999995
306,-0.0101,-0.0173,-0.0152,-0.0155,-0.0218,-0.0361,-0.011899999999999999,-0.0304,-0.0075,-0.012199999999999999
307,-0.0143,-0.0144,-0.008199999999999999,-0.0227,0.0031,-0.0245,-0.012199999999999999,-0.021400000000000002,-0.0232,-0.011200000000000002
308,0.0174,0.0175,0.0132,0.017,0.0344,0.0231,0.015,0.0359,0.0003,0.016399999999999998
309,0.0007000000000000001,0.011399999999999999,0.0038,0.006999999999999999,0.002,0.006500000000000001,0.0086,0.0165,0.0252,0.0064
310,0.0067,0.0111,0.0102,0.0079,0.0062,0.0197,0.0095,0.0166,0.011899999999999999,0.0092
311,-0.0125,-0.011699999999999999,-0.0158,-0.01,-0.0416,-0.0403,-0.0115,-0.0108,-0.0016,-0.0085
312,0.008100000000000001,-0.002,-0.0058,-0.013600000000000001,-0.020499999999999997,-0.0084,-0.0009,0.0002,0.0095,-0.0006
313,0.0176,0.0131,0.0151,0.0276,0.0213,0.0034999999999999996,0.013600000000000001,0.0226,0.0197,0.0178
314,-0.0146,-0.009300000000000001,-0.0159,-0.029500000000000002,-0.0453,-0.048600000000000004,-0.016200000000000003,-0.0274,-0.0013,-0.0134
315,-0.0231,-0.028900000000000002,-0.0279,-0.0335,-0.0646,-0.084,-0.0254,-0.0405,-0.0045000000000000005,-0.0209
316,0.0007000000000000001,-0.0003,-0.0025,0.018500000000000003,-0.0254,-0.0368,-0.006,-0.0066,0.0024,-0.006
317,0.009899999999999999,0.025,0.0337,0.033,0.0816,0.0848,0.0298,0.046799999999999994,0.0066,0.0248
318,-0.0028000000000000004,-0.0106,-0.0127,-0.008199999999999999,-0.027200000000000002,-0.0296,-0.009300000000000001,-0.0064,-0.0233,-0.0102
319,0.008100000000000001,0.0064,0.0068000000000000005,0.0235,0.0060999999999999995,0.030699999999999998,0.0074,0.0127,0.0169,0.002
320,0.008100000000000001,0.0131,0.0159,0.0139,0.047599999999999996,0.0554,0.0148,0.0271,0.0203,0.0144
321,-0.0003,-0.005,0.0037,-0.0067,0.0269,0.0125,0.0008,0.0014000000000000002,-0.0067,0.0032
322,0.0083,0.0074,0.0109,0.0106,0.0348,0.0187,0.0032,0.022799999999999997,0.0029,0.0066
323,-0.0079,-0.0016,-0.0059,0.0158,-0.012199999999999999,-0.0159,-0.0013,-0.0008,0.0048,0.0002
324,0.0068000000000000005,0.0031,0.0044,0.0126,0.0044,-0.0124,0.0075,0.013000000000000001,0.0134,0.0042
325,0.0091,0.0361,0.0131,-0.0088,0.0639,0.037599999999999995,0.023,0.0281,-0.0116,0.0141
326,0.0042,0.0089,0.0087,-0.0128,0.0479,0.014499999999999999,0.0109,0.0064,-0.0064,0.009300000000000001
327,-0.0017000000000000001,-0.0007000000000000001,-0.0028000000000000004,-0.0009,0.0068000000000000005,-0.0059,0.0034999999999999996,0.0013,-0.0048,-0.0012
328,0.0005,-0.0003,-0.0017000000000000001,0.016200000000000003,-0.0265,-0.020099999999999996,0.0,-0.0076,0.0069,-0.0037
329,0.0037,0.0095,0.0007000000000000001,0.0005,0.0,0.0,0.0069,0.0021,0.005699999999999999,0.002
330,0.011899999999999999,0.0192,0.0091,0.018799999999999997,0.015,0.0151,0.009300000000000001,0.0235,0.0079,0.0095
331,0.008100000000000001,0.0066,0.0096,0.018500000000000003,0.0085,-0.0027,0.0068000000000000005,0.008199999999999999,0.0108,0.008
332,0.0175,0.0194,0.0104,-0.0001,0.013600000000000001,0.008,0.0078000000000000005,0.0182,0.001,0.0102
333,0.0063,0.0032,0.0088,0.0027,0.0204,0.0223,0.0060999999999999995,0.0169,0.0004,0.0023
334,0.0060999999999999995,0.0103,0.0066,-0.0017000000000000001,0.0173,0.0147,0.0105,0.011399999999999999,0.0012,0.0091
335,0.005699999999999999,0.0173,0.0053,-0.039,0.0362,0.039900000000000005,0.008,0.009300000000000001,-0.013300000000000001,0.0088
336,-0.0003,-0.0058,-0.0049,-0.0049,-0.0168,-0.0034000000000000002,-0.0009,-0.0055000000000000005,-0.0068000000000000005,-0.0012
337,0.0064,0.004699999999999999,0.0102,0.0177,0.0172,0.0096,0.011399999999999999,0.013600000000000001,0.013500000000000002,0.0088
338,0.0003,0.0009,0.0012,0.0001,0.0018,-0.0005,-0.0044,0.0029,-0.0058,0.0022
339,0.0019,0.0036,0.0043,0.0023,0.011200000000000002,-0.0059,0.0063,0.0042,-0.0025,0.0045000000000000005
340,0.0019,0.0003,0.0006,0.016399999999999998,-0.005600000000000001,-0.0036,0.0060999999999999995,0.0016,0.006,0.0025
341,0.0043,0.0046,0.0051,0.008,-0.0024,-0.0066,0.009300000000000001,0.0008,0.0022,0.0042
342,0.0083,0.0024,-0.0019,0.0013,-0.011899999999999999,-0.011000000000000001,0.0012,0.0028000000000000004,0.0033,0.0013
343,0.0009,-0.0049,-0.0013,0.025099999999999997,-0.0124,-0.0063,-0.001,-0.0064,0.0078000000000000005,-0.0002
344,0.0073,0.008199999999999999,0.0028000000000000004,0.015700000000000002,0.0,-0.0007000000000000001,0.0059,0.0026,0.0026,0.005699999999999999
345,0.0108,0.012199999999999999,0.0108,0.0095,0.0147,0.0070999999999999995,0.010700000000000001,0.0151,0.006,0.0072
346,0.0027,0.005,0.012,0.0101,0.0163,0.0118,0.008,0.0217,0.0017000000000000001,0.0053
347,0.0058,0.0089,0.0045000000000000005,0.0172,0.0034000000000000002,-0.0033,0.0053,0.008199999999999999,0.0052,0.0042
348,0.0032,0.019299999999999998,0.0115,0.0167,0.0331,0.0111,0.0148,0.0301,0.0054,0.0083
349,0.0067,0.0078000000000000005,0.006999999999999999,0.0008,0.0196,0.0017000000000000001,0.0045000000000000005,0.0049,-0.0039000000000000003,0.0048
350,-0.0060999999999999995,-0.0009,-0.0058,-0.0154,-0.0147,-0.0219,-0.0095,-0.0079,-0.0024,-0.0028000000000000004
351,0.0066,0.0031,0.002,-0.0097,0.0063,0.0191,0.0069,0.0208,0.0021,0.0040999999999999995
352,0.0033,0.0006,0.0034000000000000002,-0.0004,0.0018,-0.004699999999999999,0.008199999999999999,0.0067,-0.0079,0.0028000000000000004
353,0.0029,-0.0069,-0.0011,-0.0063,-0.0259,-0.0173,-0.0042,-0.004699999999999999,-0.006500000000000001,-0.0038
354,-0.0036,-0.0161,-0.0138,-0.0173,-0.0369,-0.024900000000000002,-0.0104,-0.0125,-0.002,-0.005699999999999999
355,0.004699999999999999,0.0098,0.0077,0.0051,0.0129,0.0064,0.0029,0.0161,0.0066,0.005600000000000001
356,0.0022,0.0048,0.0101,0.0003,0.0102,0.009399999999999999,0.0038,0.0108,-0.0015,0.0046
357,0.006500000000000001,0.0017000000000000001,0.0058,0.0168,0.0023,0.0166,0.005,0.0144,0.005600000000000001,0.005600000000000001
358,0.0054,0.0097,0.0147,0.0045000000000000005,0.0235,0.0067,0.0098,0.0203,-0.0055000000000000005,0.0072
359,-0.0038,-0.0027,-0.0039000000000000003,-0.023,-0.0001,-0.0028000000000000004,-0.0033,-0.0016,-0.011899999999999999,-0.0022
360,0.0042,0.011399999999999999,0.0037,-0.0178,0.0146,0.0083,0.0027,0.013600000000000001,-0.0034999999999999996,0.0006
361,-0.0037,0.0013,-0.0051,0.0033,-0.0049,-0.0049,0.0012,-0.0024,0.0027,-0.0008
362,-0.0062,0.0038,-0.005699999999999999,-0.0017000000000000001,-0.0118,-0.0128,-0.004,-0.0034999999999999996,0.0060999999999999995,-0.0016
363,0.0038,-0.0034000000000000002,-0.0014000000000000002,0.0025,-0.0004,-0.009300000000000001,0.0,-0.0045000000000000005,0.005699999999999999,-0.0001
364,-0.0039000000000000003,-0.004,-0.0019,-0.0075,-0.0097,-0.0139,0.0005,0.0008,-0.009300000000000001,0.0008
365,-0.0078000000000000005,-0.013500000000000002,-0.011399999999999999,-0.0159,-0.0304,-0.025699999999999997,-0.011399999999999999,-0.015600000000000001,-0.0179,-0.008199999999999999
366,-0.0011,-0.0095,-0.0060999999999999995,-0.004699999999999999,-0.011000000000000001,-0.015700000000000002,-0.0044,0.0040999999999999995,0.009899999999999999,-0.0029
367,-0.0058,-0.008100000000000001,-0.0079,-0.0149,-0.0318,-0.032799999999999996,-0.005600000000000001,-0.0074,-0.006500000000000001,-0.0060999999999999995
368,0.0004,-0.0009,-0.0083,-0.0096,-0.011200000000000002,-0.0104,-0.0014000000000000002,-0.0118,0.0034999999999999996,-0.0011
369,0.0079,0.0062,0.0039000000000000003,-0.015,-0.0005,0.0062,-0.0013,0.0079,0.0029,0.0046
370,0.0022,0.009399999999999999,0.0009,-0.0253,0.0069,0.0,0.0069,0.0069,-0.015700000000000002,0.0052
371,-0.0067,-0.0007000000000000001,-0.009899999999999999,-0.0049,-0.0045000000000000005,0.006,-0.0049,-0.0072,-0.0012,-0.0003
372,-0.0034000000000000002,-0.011200000000000002,-0.006999999999999999,-0.0034000000000000002,0.0059,0.0032,-0.0019,-0.0025,-0.0074,-0.0009
373,0.0028000000000000004,0.0129,0.0042,0.0115,0.009000000000000001,0.016399999999999998,0.0101,0.0076,0.0116,0.0039000000000000003
374,0.0062,0.0073,0.0036,-0.026000000000000002,0.011399999999999999,0.0083,0.0083,0.0085,0.006,0.004699999999999999
375,0.0053,-0.0014000000000000002,0.006999999999999999,-0.023700000000000002,0.0146,0.0182,0.0131,0.0134,0.0002,0.005699999999999999
376,0.008,0.016200000000000003,0.0121,0.025099999999999997,0.030600000000000002,0.0487,0.0178,0.0319,0.0077,0.0128
377,0.0028000000000000004,-0.004699999999999999,-0.0063,-0.0138,-0.014199999999999999,-0.022000000000000002,-0.006999999999999999,-0.0072,-0.0009,-0.0039000000000000003
378,0.0016,0.0028000000000000004,-0.0011,-0.0007000000000000001,-0.0040999999999999995,0.0034000000000000002,0.0007000000000000001,0.004699999999999999,0.0001,0.0014000000000000002
379,-0.0016,-0.0025,-0.0028000000000000004,0.006500000000000001,-0.0171,-0.0216,-0.0066,-0.0067,0.0060999999999999995,-0.0021
380,-0.0075,-0.006,-0.0113,-0.0025,-0.024399999999999998,-0.0183,-0.011399999999999999,-0.0155,0.0026,-0.0067
381,-0.0005,-0.0039000000000000003,0.0038,-0.0204,0.0049,0.0016,0.0026,0.005,-0.0001,0.0033
382,-0.0059,-0.0111,-0.0059,-0.004,-0.023799999999999998,-0.018799999999999997,-0.0031,-0.0152,-0.002,-0.004
383,0.0031,-0.0013,-0.006999999999999999,-0.015700000000000002,-0.0124,-0.0181,-0.0027,-0.0076,-0.0077,0.0006
384,0.0131,0.0219,0.0129,-0.0072,0.0355,0.0208,0.013000000000000001,0.0069,-0.002,0.011899999999999999
385,0.006,0.003,-0.0002,0.0077,0.0026,-0.0036,0.0069,0.011699999999999999,-0.0003,0.0052
386,-0.0022,0.006500000000000001,-0.0104,-0.0291,-0.0179,-0.009000000000000001,0.0001,-0.0084,-0.0040999999999999995,-0.002
387,0.0039000000000000003,0.0088,0.0064,0.0029,0.0060999999999999995,0.0039000000000000003,0.0055000000000000005,0.0108,0.0,0.0073
388,-0.0024,-0.0166,-0.0064,-0.0123,-0.0219,-0.0151,-0.0042,-0.0015,-0.0086,-0.002
389,0.0022,0.0062,0.0083,0.0015,0.0088,0.0026,0.0073,0.005,0.0013,0.0046
390,0.0025,0.0024,-0.0003,0.0176,-0.0031,-0.0044,0.005600000000000001,0.0028000000000000004,-0.011000000000000001,0.0007000000000000001
391,-0.0016,-0.0058,-0.0036,0.0074,-0.0096,-0.0091,-0.0029,-0.008100000000000001,-0.0225,-0.0044
392,-0.0069,-0.013300000000000001,-0.0128,-0.0172,-0.018799999999999997,-0.0215,-0.0086,-0.0203,-0.0223,-0.005699999999999999
393,-0.0007000000000000001,-0.0012,0.006,0.0254,0.0014000000000000002,-0.0019,0.002,0.0028000000000000004,0.0216,0.0014000000000000002
394,-0.0009,0.0088,0.0045000000000000005,0.0179,0.013999999999999999,0.0105,0.0054,0.012,0.0197,0.0059
395,-0.0044,-0.0055000000000000005,0.0023,0.0083,0.0068000000000000005,0.0044,-0.0039000000000000003,0.004,-0.0023,0.0043
396,0.0018,-0.0059,0.0034000000000000002,-0.0019,-0.0069,0.0058,-0.0009,-0.0077,0.0049,0.0005
397,0.0054,0.0005,0.0051,0.0007000000000000001,-0.0009,0.008,0.0029,0.0058,-0.0034000000000000002,0.0034999999999999996
398,0.0002,0.0087,0.005600000000000001,-0.0076,0.013999999999999999,0.0034999999999999996,0.0006,0.0037,0.0021,0.0045000000000000005
399,0.0015,0.0045000000000000005,-0.0006,0.0084,0.0063,0.0007000000000000001,-0.0006,-0.0060999999999999995,0.0078000000000000005,0.0002
400,0.0001,0.012,0.0017000000000000001,-0.0073,-0.0011,0.006999999999999999,0.0044,0.0013,0.0,0.0003
401,-0.0043,-0.0068000000000000005,-0.006999999999999999,-0.0073,-0.0096,-0.009899999999999999,-0.0062,-0.0091,-0.0166,-0.0033
